Owner,API #,Longitude,Latitude,Property #,Lease / Well Name,Tank MID,Tank Name,Tank Nbr,Tank Size,BBLS Per Inch,SEC,TWP,RNG,COUNTY
"Continental Resources, Inc.",3302501031,-102.9219183,47.5155843,209345,Bang 2-33H,4579,Bang 2 - Tank 2,2,404.87831,1.686992958,33,147N,096W,DUNN
"Continental Resources, Inc.",3302501031,-102.9219183,47.5155843,209345,Bang 2-33H,4580,Bang 2 - Tank 3,3,404.93111,1.687212958,33,147N,096W,DUNN
"Continental Resources, Inc.",3302501043,-102.9031525,47.4311215,210001,Medicine Hole 2-27H,4724,Med Hole 2 - Tank 1,1,404.61066,1.68587775,27,146N,096W,DUNN
"Continental Resources, Inc.",3302501043,-102.9031525,47.4311215,210001,Medicine Hole 2-27H,4725,Med Hole 2 - Tank 2,2,404.55786,1.68565775,27,146N,096W,DUNN
"Continental Resources, Inc.",3302501043,-102.9031525,47.4311215,210001,Medicine Hole 2-27H,4726,Med Hole 2 - Tank 3,3,404.71751,1.686322958,27,146N,096W,DUNN
"Continental Resources, Inc.",3302501040,-102.8666791,47.4018944,210002,Kelly 2-2H,4672,Kelly 2 - Tank 1,1,404.61,1.685875,2,145N,096W,DUNN
"Continental Resources, Inc.",3302501040,-102.8666791,47.4018944,210002,Kelly 2-2H,4673,Kelly 2 - Tank 2,2,404.77,1.686541667,2,145N,096W,DUNN
"Continental Resources, Inc.",3302501040,-102.8666791,47.4018944,210002,Kelly 2-2H,4674,Kelly 2 - Tank 3,3,404.77,1.686541667,2,145N,096W,DUNN
"Continental Resources, Inc.",3302501099,-102.8805212,47.4578645,210004,Bonneville 2-23H,5173,Bonneville 2 - Tank 1 (51251),1,404.72,1.686333333,23,146N,096W,DUNN
"Continental Resources, Inc.",3302501099,-102.8805212,47.4578645,210004,Bonneville 2-23H,5174,Bonneville 2 - Tank 2 (51252),2,404.72,1.686333333,23,146N,096W,DUNN
"Continental Resources, Inc.",3302501099,-102.8805212,47.4578645,210004,Bonneville 2-23H,5175,Bonneville 2 - Tank 3 (51269),3,404.72,1.686333333,23,146N,096W,DUNN
"Continental Resources, Inc.",3302501097,-102.880269,47.4578251,210005,Bonneville 3-23H,5178,Bonneville 3 - Tank 1 (51261),1,404.77,1.686541667,23,146N,096W,DUNN
"Continental Resources, Inc.",3302501097,-102.880269,47.4578251,210005,Bonneville 3-23H,5179,Bonneville 3 - Tank 2 (51258),2,404.56,1.685666667,23,146N,096W,DUNN
"Continental Resources, Inc.",3302501097,-102.880269,47.4578251,210005,Bonneville 3-23H,5180,Bonneville 3 - Tank 3 (51245),3,404.66,1.686083333,23,146N,096W,DUNN
"Continental Resources, Inc.",3302501100,-102.8806474,47.4578842,210006,Bridger 2-14H,5163,Bridger 2 - Tank 1 (51253),1,404.77,1.686541667,14,146N,096W,DUNN
"Continental Resources, Inc.",3302501100,-102.8806474,47.4578842,210006,Bridger 2-14H,5164,Bridger 2 - Tank 2 (51257),2,404.82,1.68675,14,146N,096W,DUNN
"Continental Resources, Inc.",3302501100,-102.8806474,47.4578842,210006,Bridger 2-14H,5165,Bridger 2 - Tank 3 (51264),3,404.77,1.686541667,14,146N,096W,DUNN
"Continental Resources, Inc.",3302501098,-102.8803951,47.4578448,210007,Bridger 3-14H,5168,Bridger 3 - Tank 1 (51262),1,404.72,1.686333333,14,146N,096W,DUNN
"Continental Resources, Inc.",3302501098,-102.8803951,47.4578448,210007,Bridger 3-14H,5169,Bridger 3 - Tank 2 (51260),2,404.83,1.686791667,14,146N,096W,DUNN
"Continental Resources, Inc.",3302501098,-102.8803951,47.4578448,210007,Bridger 3-14H,5170,Bridger 3 - Tank 3 (51259),3,404.67,1.686125,14,146N,096W,DUNN
"Continental Resources, Inc.",3305303103,-103.1043518,47.6462583,210031,Inga 2-12H,5809,Inga 2-12H - Tank 1,1,400.37856,1.668244,12,148N,098W,MC KENZIE
"Continental Resources, Inc.",3305303103,-103.1043518,47.6462583,210031,Inga 2-12H,5810,Inga 2-12H - Tank 2,2,400.37856,1.668244,12,148N,098W,MC KENZIE
"Continental Resources, Inc.",3305303103,-103.1043518,47.6462583,210031,Inga 2-12H,5811,Inga 2-12H - Tank 3,3,400.37856,1.668244,12,148N,098W,MC KENZIE
"Continental Resources, Inc.",3305303144,-102.7381913,48.0248861,210036,Bohmbach 2-35H,4709,Bohmbach 2 - Tank 1,1,404.45226,1.68521775,35,153N,094W,MC KENZIE
"Continental Resources, Inc.",3305303144,-102.7381913,48.0248861,210036,Bohmbach 2-35H,4710,Bohmbach 2 - Tank 2,2,404.61066,1.68587775,35,153N,094W,MC KENZIE
"Continental Resources, Inc.",3305303144,-102.7381913,48.0248861,210036,Bohmbach 2-35H,4711,Bohmbach 2 - Tank 3,3,404.55808,1.685658667,35,153N,094W,MC KENZIE
"Continental Resources, Inc.",3305303143,-102.7048249,48.0220869,210037,Rollefstad 2-3H,4764,Rollefstad 2 - Tank 1,1,404.39968,1.684998667,3,152N,094W,MC KENZIE
"Continental Resources, Inc.",3305303143,-102.7048249,48.0220869,210037,Rollefstad 2-3H,4765,Rollefstad 2 - Tank 2,2,404.45248,1.685218667,3,152N,094W,MC KENZIE
"Continental Resources, Inc.",3305303143,-102.7048249,48.0220869,210037,Rollefstad 2-3H,4766,Rollefstad 2 - Tank 3,3,404.34688,1.684778667,3,152N,094W,MC KENZIE
"Continental Resources, Inc.",3305303178,-102.682864,48.022664,210038,Mack 2-2H,4965,Mack 2 - Tank 1,1,404.45226,1.68521775,2,152N,094W,MC KENZIE
"Continental Resources, Inc.",3305303178,-102.682864,48.022664,210038,Mack 2-2H,4966,Mack 2 - Tank 2,2,404.50028,1.685417833,2,152N,094W,MC KENZIE
"Continental Resources, Inc.",3305303178,-102.682864,48.022664,210038,Mack 2-2H,4967,Mack 2 - Tank 3,3,404.50028,1.685417833,2,152N,094W,MC KENZIE
"Continental Resources, Inc.",3305303254,-103.7812796,48.0532261,210039,Simmental 2-21H,5135,Simmental 2 - Tank 1,1,404.66346,1.68609775,21,153N,094W,MC KENZIE
"Continental Resources, Inc.",3305303254,-103.7812796,48.0532261,210039,Simmental 2-21H,5136,Simmental 2 - Tank 2,2,404.71751,1.686322958,21,153N,094W,MC KENZIE
"Continental Resources, Inc.",3305303254,-103.7812796,48.0532261,210039,Simmental 2-21H,5137,Simmental 2 - Tank 3,3,404.71751,1.686322958,21,153N,094W,MC KENZIE
"Continental Resources, Inc.",3305303302,-103.056105,47.8771778,210040,Don 1-23H,5547,Don - Tank 1,1,404.88,1.687,23,151N,097W,MC KENZIE
"Continental Resources, Inc.",3305303302,-103.056105,47.8771778,210040,Don 1-23H,5548,Don - Tank 2,2,404.66,1.686083333,23,151N,097W,MC KENZIE
"Continental Resources, Inc.",3305303302,-103.056105,47.8771778,210040,Don 1-23H,5549,Don - Tank 3,3,404.77,1.686541667,23,151N,097W,MC KENZIE
"Continental Resources, Inc.",3305303170,-103.0983067,47.8769831,210041,Shafer 1-21H,4961,Shafer 1 - Tank 1,1,404.72,1.686333333,21,151N,097W,MC KENZIE
"Continental Resources, Inc.",3305303170,-103.0983067,47.8769831,210041,Shafer 1-21H,4962,Shafer 1 - Tank 2,2,404.66,1.686083333,21,151N,097W,MC KENZIE
"Continental Resources, Inc.",3305303170,-103.0983067,47.8769831,210041,Shafer 1-21H,4963,Shafer 1 - Tank 3,3,404.77,1.686541667,21,151N,097W,MC KENZIE
"Continental Resources, Inc.",3305303160,-102.9866829,47.9328856,210042,Olson 2-8H,4769,Olson 2 - Tank 1,1,404.56,1.685666667,8,151N,096W,MC KENZIE
"Continental Resources, Inc.",3305303160,-102.9866829,47.9328856,210042,Olson 2-8H,4770,Olson 2 - Tank 2,2,404.61,1.685875,8,151N,096W,MC KENZIE
"Continental Resources, Inc.",3305303160,-102.9866829,47.9328856,210042,Olson 2-8H,4771,Olson 2 - Tank 3,3,404.61,1.685875,8,151N,096W,MC KENZIE
"Continental Resources, Inc.",3305303224,-103.0974806,47.8749537,210043,Sandie 1-28H,5204,Sandie - Tank (1) 51503,1,404.61,1.685875,28,151N,097W,MC KENZIE
"Continental Resources, Inc.",3305303224,-103.0974806,47.8749537,210043,Sandie 1-28H,5205,Sandie - Tank (2) 51493,2,404.72,1.686333333,28,151N,097W,MC KENZIE
"Continental Resources, Inc.",3305303224,-103.0974806,47.8749537,210043,Sandie 1-28H,5206,Sandie - Tank (3) 51490,3,404.61,1.685875,28,151N,097W,MC KENZIE
"Continental Resources, Inc.",3302501064,-102.9014983,47.4020856,210049,Bonney 2-3H,4746,Bonney 2 - Tank 1 (49969),1,404.87,1.686958333,3,145N,096W,DUNN
"Continental Resources, Inc.",3302501064,-102.9014983,47.4020856,210049,Bonney 2-3H,4747,Bonney 2 - Tank 2 (49977),2,404.77,1.686541667,3,145N,096W,DUNN
"Continental Resources, Inc.",3302501064,-102.9014983,47.4020856,210049,Bonney 2-3H,4748,Bonney 2 - Tank 3 (49978),3,404.93,1.687208333,3,145N,096W,DUNN
"Continental Resources, Inc.",3302501070,-102.9225771,47.4018851,210050,Kelling 2-4H,4845,Kelling 2 - Tank (1) 48593,1,404.72,1.686333333,4,145N,096W,DUNN
"Continental Resources, Inc.",3302501070,-102.9225771,47.4018851,210050,Kelling 2-4H,4844,Kelling 2 - Tank (2) 49994,2,404.88,1.687,4,145N,096W,DUNN
"Continental Resources, Inc.",3302501070,-102.9225771,47.4018851,210050,Kelling 2-4H,4846,Kelling 2 - Tank (3) 49990,3,404.93,1.687208333,4,145N,096W,DUNN
"Continental Resources, Inc.",3302501125,-102.8458523,47.5171973,210052,Brandvik 2-25H,4826,Brandvik 2 - Tank (1) 50976,1,404.61,1.685875,25,147N,096W,DUNN
"Continental Resources, Inc.",3302501125,-102.8458523,47.5171973,210052,Brandvik 2-25H,4827,Brandvik 2 - Tank (2) 50974,2,404.61,1.685875,25,147N,096W,DUNN
"Continental Resources, Inc.",3302501125,-102.8458523,47.5171973,210052,Brandvik 2-25H,4828,Brandvik 2 - Tank (3) 50975,3,404.66,1.686083333,25,147N,096W,DUNN
"Continental Resources, Inc.",3305303159,-103.0554508,47.9065895,210066,Rolfsrud 1-11H,5037,Rolfsrud 1-11 - Tank 1,1,404.56,1.685666667,11,151N,097W,MC KENZIE
"Continental Resources, Inc.",3305303159,-103.0554508,47.9065895,210066,Rolfsrud 1-11H,5038,Rolfsrud 1-11 - Tank 2,2,404.61,1.685875,11,151N,097W,MC KENZIE
"Continental Resources, Inc.",3305303159,-103.0554508,47.9065895,210066,Rolfsrud 1-11H,5039,Rolfsrud 1-11 - Tank 3,3,404.66,1.686083333,11,151N,097W,MC KENZIE
"Continental Resources, Inc.",3310501855,-103.1100616,48.6047699,210067,Janet 1-8H,4987,Janet 1 - Tank 1,1,404.71648,1.686318667,8,159N,096W,WILLIAMS
"Continental Resources, Inc.",3310501855,-103.1100616,48.6047699,210067,Janet 1-8H,4988,Janet 1 - Tank 2,2,404.71626,1.68631775,8,159N,096W,WILLIAMS
"Continental Resources, Inc.",3310501855,-103.1100616,48.6047699,210067,Janet 1-8H,4989,Janet 1 - Tank 3,3,404.71648,1.686318667,8,159N,096W,WILLIAMS
"Continental Resources, Inc.",3305303360,-103.0346515,47.7890926,210092,Bailey 2-24H,6006,Bailey 2 - Tank 1,1,405.78551,1.690772958,24,150N,097W,MC KENZIE
"Continental Resources, Inc.",3305303360,-103.0346515,47.7890926,210092,Bailey 2-24H,6007,Bailey 2 - Tank 2,2,405.35831,1.688992958,24,150N,097W,MC KENZIE
"Continental Resources, Inc.",3305303360,-103.0346515,47.7890926,210092,Bailey 2-24H,6008,Bailey 2 - Tank 3,3,405.57169,1.689882042,24,150N,097W,MC KENZIE
"Continental Resources, Inc.",3305303361,-103.0343912,47.7890934,210093,Bailey 3-24H,6011,Bailey 3 - Tank 1,1,405.30426,1.68876775,24,150N,097W,MC KENZIE
"Continental Resources, Inc.",3305303361,-103.0343912,47.7890934,210093,Bailey 3-24H,6012,Bailey 3 - Tank 2,2,405.35706,1.68898775,24,150N,097W,MC KENZIE
"Continental Resources, Inc.",3305303361,-103.0343912,47.7890934,210093,Bailey 3-24H,6013,Bailey 3 - Tank 3,3,405.25271,1.688552958,24,150N,097W,MC KENZIE
"Continental Resources, Inc.",3305303362,-103.0347817,47.7890922,210094,Wiley 2-25H,6016,Wiley 2 - Tank 1,1,405.51497,1.689645708,25,150N,097W,MC KENZIE
"Continental Resources, Inc.",3305303362,-103.0347817,47.7890922,210094,Wiley 2-25H,6017,Wiley 2 - Tank 2,2,405.19751,1.688322958,25,150N,097W,MC KENZIE
"Continental Resources, Inc.",3305303362,-103.0347817,47.7890922,210094,Wiley 2-25H,6018,Wiley 2 - Tank 3,3,404.98266,1.68742775,25,150N,097W,MC KENZIE
"Continental Resources, Inc.",3305303363,-103.0345213,47.789093,210095,WIley 3-25H,6021,Wiley 3 - Tank 1,1,405.67127,1.690296958,25,150N,097W,MC KENZIE
"Continental Resources, Inc.",3305303363,-103.0345213,47.789093,210095,WIley 3-25H,6022,Wiley 3 - Tank 2,2,405.19866,1.68832775,25,150N,097W,MC KENZIE
"Continental Resources, Inc.",3305303363,-103.0345213,47.789093,210095,WIley 3-25H,6023,Wiley 3 - Tank 3,3,405.25168,1.688548667,25,150N,097W,MC KENZIE
"Continental Resources, Inc.",3302300621,-103.0744691,48.7774816,210101,Otis 2-13H,4997,Otis 2 - Tank 1,1,404.50528,1.685438667,13,161N,096W,DIVIDE
